accession	pairwise_score	pairwise_pct	multiple_pct	entropy
PF11412.15	-0.6599792736663892	0.15790236945576586	0.26375	2.1567116990227024
PF18257.8	0.2669033335057655	0.1957512984062388	0.3343181818181818	2.2770463459585844
PF14671.12	0.098884919979743	0.2593318099963557	0.37327188940092165	1.5719542739661239
PF02635.21	-1.2570786890862395	0.1133518774941212	0.21412490619528057	2.133749647421508
PF04077.18	0.17399703544470851	0.25745986288137995	0.3692528735632184	1.8771717953464726
PF00035.33	-1.2502968359780116	0.13063372199307546	0.22146418262923118	1.9906182551928366
PF22892.3	-0.34482762310556714	0.23208793709636358	0.34094661529994497	1.4772538419121846
PF18102.7	2.694047933170828	0.541221950085733	0.6473429951690821	1.3584571786392616
PF06742.17	-0.4888527657341349	0.20509878180618552	0.3095967106989765	1.686539758029764
PF06853.18	-0.048697459429048476	0.24523037776018441	0.35357985837922895	1.741534248143443
PF21028.3	1.0361588197552272	0.34648091998016106	0.4825242718446602	1.7769342885370605
PF07045.18	0.9454949058129651	0.2957715672068772	0.43962962962962965	2.1462396916416733
PF07198.18	-1.292689677599648	0.11387955938246794	0.2158994032395567	1.9706449232217074
PF07237.18	0.6859312747703651	0.3397258074150106	0.4482272360999194	1.3524693863120056
PF07301.17	-0.2341023182261958	0.18175340891460315	0.29508196721311475	2.1686649794160218
PF07423.17	0.9827380244058967	0.3056613711030482	0.44132262996941896	1.7763955644229477
PF07431.19	0.8961690362246509	0.2616211877396447	0.3905650505755145	2.229597290536625
PF07566.18	0.7540821491647612	0.2813583927356754	0.4028225806451613	1.7625026025242876
PF07659.17	1.3108765662843063	0.3917004294363951	0.5018018018018018	1.305143677876244
